,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id
375,5609484165,Morning Walk,2021-07-11T09:48:48Z,Walk,5236.3,4114,4719,80.6,"[-26.052968, 27.984333]",garmin_push_7106284521
376,5602948088,Morning Run,2021-07-10T07:33:06Z,Run,16510.1,5054,5322,124.6,"[-26.115428, 28.019118]",garmin_push_7099347917
377,5600083004,Afternoon Run,2021-07-09T16:36:09Z,Run,3295.9,1036,1082,53.5,"[-26.127504, 27.982547]",garmin_push_7096324751
378,5589941245,Afternoon Run,2021-07-07T16:46:03Z,Run,6126.5,1953,2050,94.1,"[-26.114968, 27.965886]",garmin_push_7085635490
379,5584568446,Afternoon Run,2021-07-06T16:46:06Z,Run,6025.1,1881,1966,78.5,"[-26.087125, 27.95537]",garmin_push_7079906518
380,5572885825,Lunch Run,2021-07-04T11:26:49Z,Run,15012.4,4734,5126,206.9,"[-26.05298, 27.984431]",garmin_push_7067439026
381,5567867450,Morning Walk,2021-07-03T09:38:45Z,Walk,4095.3,2850,4048,44.3,"[-26.114663, 28.018954]",garmin_push_7062163259
382,5563660878,Afternoon Run,2021-07-02T16:28:19Z,Run,7012.4,2198,2390,86.8,"[-26.052875, 27.984435]",garmin_push_7057643670
383,5558434452,Afternoon Run,2021-07-01T16:04:58Z,Run,10305.6,3215,3417,133.1,"[-26.087147, 27.95541]",garmin_push_7052147784
384,5548371044,Afternoon Run,2021-06-29T16:44:34Z,Run,5002.6,1663,2010,89.2,"[-26.115011, 27.965993]",garmin_push_7041420224
385,5537372699,Afternoon Run,2021-06-27T13:12:58Z,Run,11693.3,3677,3817,178.5,"[-26.052956, 27.984385]",garmin_push_7029606989
386,5536096080,Morning Walk,2021-06-27T09:47:51Z,Walk,7060.7,4819,5150,103.2,"[-26.052926, 27.984359]",garmin_push_7028314523
387,5525390635,Morning Run,2021-06-25T07:58:30Z,Run,7249.1,2347,2375,87.6,"[-26.052933, 27.984373]",garmin_push_7016863548
388,5517313872,Afternoon Run,2021-06-23T16:28:26Z,Run,7008.4,2146,2731,90.8,"[-26.052925, 27.984124]",garmin_push_7008525417
389,5511314422,Afternoon Run,2021-06-22T16:35:53Z,Run,5644.3,1726,1729,65.0,"[-26.086453, 27.956898]",garmin_push_7002186284
390,5506303141,Afternoon Run,2021-06-21T17:11:12Z,Run,4214.4,1245,1371,71.9,"[-26.052973, 27.984395]",garmin_push_6996798764
391,5498914621,Morning Walk,2021-06-20T08:15:29Z,Walk,3049.6,2783,4715,9.8,"[-26.114746, 28.019268]",garmin_push_6988927666
392,5495697482,Afternoon Run,2021-06-19T13:45:21Z,Run,5225.9,1734,2125,41.2,"[-26.151311, 28.006353]",garmin_push_6985611013
393,5481982642,Afternoon Walk,2021-06-16T16:13:12Z,Walk,1335.8,1009,1552,13.7,"[-33.957045, 18.377228]",garmin_push_6971086814
394,5474751159,Afternoon Run,2021-06-15T17:36:26Z,Run,5555.0,1597,2373,56.8,"[-33.923454, 18.377767]",garmin_push_6963592662
395,5470625957,Evening Run,2021-06-14T18:00:00Z,Run,5028.7,1618,1635,38.7,"[-33.923118, 18.377653]",garmin_push_6959205652
396,5464218926,Afternoon Run,2021-06-13T16:55:46Z,Run,5290.8,1693,2196,172.7,"[-33.941988, 18.394216]",garmin_push_6952326522
397,5389529295,Afternoon Run,2021-05-31T16:58:23Z,Run,5013.7,1505,1516,53.3,"[-26.087239, 27.957149]",garmin_push_6874866066
398,5389526993,Afternoon Walk,2021-05-29T14:59:22Z,Walk,2638.9,1961,2086,25.8,"[-26.043985, 27.985267]",garmin_push_6874863477
399,5355987733,Afternoon Run,2021-05-25T17:27:05Z,Run,2525.1,656,656,30.0,"[-26.086674, 27.957111]",garmin_push_6840368425
400,5343855902,Morning Run,2021-05-23T09:35:01Z,Run,7160.4,2280,2280,96.2,"[-26.087473, 27.95552]",garmin_push_6827563418
401,5337064728,Morning Run,2021-05-22T08:14:08Z,Run,6022.6,1910,1945,84.1,"[-26.08708, 27.955447]",garmin_push_6820562048
402,5328923369,Afternoon Run,2021-05-20T15:27:35Z,Run,5017.3,1591,1971,61.1,"[-26.087214, 27.955474]",garmin_push_6812074095
403,5324431972,Afternoon Run,2021-05-19T15:19:33Z,Run,4013.4,1239,1239,47.9,"[-26.087224, 27.955431]",garmin_push_6807539915
404,5317488277,Afternoon Run,2021-05-18T15:17:42Z,Run,3025.9,927,1024,35.3,"[-26.087316, 27.955448]",garmin_push_6800453556
405,5311091498,Lunch Run,2021-05-17T11:00:44Z,Run,2126.5,624,624,29.2,"[-26.087682, 27.955377]",garmin_push_6793813347
406,5172667630,Afternoon Run,2021-04-22T16:09:23Z,Run,15154.0,4784,5531,225.9,"[-26.05274, 27.984332]",39204171260.tcx
407,5158231747,Morning Run,2021-04-20T06:20:03Z,Run,10042.4,3063,3174,142.7,"[-26.08715, 27.955537]",39137336777.tcx
408,5146188828,Morning Run,2021-04-18T08:52:17Z,Run,5228.9,1765,1895,43.3,"[-26.150804, 28.006394]",39080505746.tcx
409,5139862663,Morning Run,2021-04-17T07:42:37Z,Run,12787.0,3794,3997,120.4,"[-26.114728, 28.019083]",39079465433.tcx
410,5131848141,Afternoon Run,2021-04-15T17:08:11Z,Run,10035.2,3048,3501,147.0,"[-26.087864, 27.95752]",39026740817.tcx
411,5112212707,Morning Run,2021-04-12T06:48:56Z,Run,8070.6,2495,3078,92.3,"[-26.102924, 27.962876]",38929187016.tcx
412,5099698301,Morning Run,2021-04-10T07:50:49Z,Run,10067.0,3029,3673,100.7,"[-26.114493, 28.019118]",38893946521.tcx
413,5088522229,Morning Run,2021-04-08T06:48:52Z,Run,5027.8,1595,1796,51.9,"[-26.086553, 27.955827]",38831850222.tcx
414,5079848651,Afternoon Run,2021-04-06T17:02:23Z,Run,9088.3,2795,3152,105.7,"[-26.086975, 27.955558]",38786780997.tcx
415,5074537292,Afternoon Run,2021-04-05T17:12:28Z,Run,8100.0,2488,2488,0,[],
416,5041527172,Morning Run,2021-03-31T06:34:04Z,Run,7873.8,2421,2766,103.7,"[-26.08715, 27.955469]",38636920086.tcx
417,5031980385,Afternoon Run,2021-03-29T17:46:29Z,Run,6172.3,1811,1911,77.9,"[-26.086882, 27.955505]",38589065808.tcx
418,5023481216,Morning Walk,2021-03-28T09:43:27Z,Walk,5326.3,4023,4364,54.4,"[-26.114105, 28.018535]",38564328183.tcx
419,5023139656,Morning Run,2021-03-28T08:58:14Z,Run,7100.0,2104,2104,0,[],
420,5002622439,Afternoon Run,2021-03-24T16:56:23Z,Run,6194.0,1826,2433,46.1,"[-25.753707, 28.241256]",38485908579.tcx
421,4990807739,Afternoon Run,2021-03-22T17:05:55Z,Run,5226.8,1471,1857,74.5,"[-26.082992, 27.961229]",38440714864.tcx
422,4975833079,Morning Run,2021-03-20T07:43:03Z,Run,6144.3,1869,2309,97.8,"[-26.093008, 27.950037]",38363081541.tcx
423,4970711327,Morning Run,2021-03-19T06:19:13Z,Run,5034.8,1530,1821,66.8,"[-26.08717, 27.955478]",38360673320.tcx
424,4949103399,Morning Run,2021-03-15T05:58:42Z,Run,4075.3,1276,2064,55.2,"[-26.087222, 27.955613]",38240742547.tcx
425,4943033604,Morning Run,2021-03-14T07:21:00Z,Run,5262.9,1569,2871,27.7,"[-26.12603, 28.016753]",38220819143.tcx
426,4932247538,Morning Run,2021-03-12T05:59:14Z,Run,5012.2,1529,2139,54.1,"[-26.08719, 27.95553]",38191343589.tcx
427,4924155424,Afternoon Run,2021-03-10T17:32:01Z,Run,4052.8,1231,1231,49.6,"[-26.087522, 27.955453]",C8246FE1-DECD-438E-B418-96ADC5326A76-activity.fit
428,4910609709,Morning Run,2021-03-08T06:42:39Z,Run,3100.4,964,1353,36.2,"[-26.08736, 27.955475]",38082790267.tcx
429,4908665686,Morning Run,2021-03-06T08:27:00Z,Run,4100.0,1320,1320,0,[],
430,4897616979,Morning Run,2021-03-06T08:07:00Z,Run,2956.9,928,2048,3.8,"[-33.92329, 18.377666]",38044656172.tcx
431,4771062154,Evening Run,2021-02-11T18:16:31Z,Run,4000.0,1180,1180,0,[],
432,4755624076,Evening Run,2021-02-08T18:00:39Z,Run,5200.0,1562,1562,0,[],
433,4733747343,Afternoon Run,2021-02-04T17:14:58Z,Run,5502.0,1579,1664,68.0,"[-26.053031, 27.984605]",37384534654.tcx
434,4728358855,Afternoon Run,2021-02-03T16:08:00Z,Run,3500.0,1028,1028,0,[],
435,4689994796,Afternoon Run,2021-01-27T17:05:30Z,Run,5508.8,1629,2302,63.2,"[-26.086317, 27.95671]",37193002576.tcx
436,4685227402,Evening Run,2021-01-26T18:19:40Z,Run,5153.2,1514,3745,57.8,"[-26.102865, 27.962952]",37164695112.tcx
437,4660423954,Morning Run,2021-01-22T05:42:34Z,Run,10394.1,3069,3888,133.2,"[-26.087334, 27.95552]",37086910903.tcx
438,4650051556,Morning Run,2021-01-20T05:39:08Z,Run,5223.8,1548,2443,61.6,"[-26.10296, 27.96285]",37026289523.tcx
439,4644754044,Morning Run,2021-01-19T06:23:16Z,Run,6160.3,1759,2027,76.5,"[-26.087298, 27.955496]",37000698571.tcx
440,4633217432,Morning Walk,2021-01-17T07:09:11Z,Walk,1846.5,1520,2689,26.6,"[-26.087509, 27.955453]",36972089807.tcx
441,4625043809,Afternoon Run,2021-01-15T17:06:53Z,Run,7350.7,2235,2683,141.4,"[-26.052881, 27.98445]",36939430754.tcx
442,4614686177,Afternoon Run,2021-01-13T17:29:58Z,Run,6106.9,1821,3123,74.2,"[-26.102908, 27.962983]",36878553501.tcx
443,4609098708,Afternoon Walk,2021-01-12T16:52:02Z,Walk,3054.3,2049,2778,50.4,"[-26.102881, 27.962938]",36840483779.tcx
444,4606868008,Afternoon Run,2021-01-11T17:22:45Z,Run,4559.0,1364,2748,57.1,"[-26.102926, 27.962898]",36825468249.tcx
445,4566792397,Evening Run,2021-01-04T18:02:51Z,Run,5163.2,1541,1723,76.1,"[-26.052937, 27.984413]",36665074561.tcx
446,4542240544,Morning Run,2020-12-31T06:16:43Z,Run,2445.6,739,1505,36.0,"[-26.102878, 27.96296]",36609827526.tcx
447,4514891960,12k’s of Christmas 🎄 ,2020-12-25T05:53:27Z,Run,12173.1,3771,5377,242.0,"[-29.489581, 31.250785]",36484539973.tcx
448,4510635686,Morning Run,2020-12-24T05:30:44Z,Run,6869.5,2116,3361,134.3,"[-29.489555, 31.250847]",36455999879.tcx
449,4510577111,Evening Run,2020-12-23T18:13:58Z,Run,3766.8,1864,3869,86.1,"[-29.489667, 31.250813]",36455613916.tcx
450,4493811480,Morning Run,2020-12-20T05:38:45Z,Run,10552.2,3251,4934,205.9,"[-29.489565, 31.250767]",36385475554.tcx
451,4485770552,Morning Run,2020-12-18T06:37:46Z,Run,7075.9,2101,4080,135.3,"[-29.489588, 31.250783]",36380132408.tcx
452,4478066644,Morning Run,2020-12-16T07:27:55Z,Run,7565.2,2230,5633,152.9,"[-29.489421, 31.250855]",36336941789.tcx
453,4478084929,Sheffield run ,2020-12-15T06:39:51Z,Run,6100.0,1932,1932,0,[],
454,4473811203,Morning Run,2020-12-15T05:17:48Z,Run,4330.0,1315,2494,114.8,"[-29.489489, 31.250852]",36306359303.tcx
455,4444210143,Morning Run,2020-12-08T05:07:20Z,Run,5515.9,1742,2537,85.0,"[-26.102878, 27.962955]",36161303484.tcx
456,4423187452,Morning Run,2020-12-03T05:16:25Z,Run,10145.9,3005,3935,111.6,"[-26.103068, 27.962446]",36041551279.tcx
457,4416368668,Afternoon Run,2020-12-01T16:55:30Z,Run,6112.5,1748,2094,120.9,"[-26.052733, 27.984376]",36016312358.tcx
458,4410499730,Morning Run,2020-11-30T05:15:08Z,Run,10017.1,3098,4020,116.5,"[-26.087296, 27.955515]",35989951955.tcx
459,4402966927,Afternoon Run,2020-11-28T16:32:27Z,Run,16031.1,4641,5735,266.6,"[-26.052832, 27.984409]",35958120922.tcx
460,4391601780,Morning Run,2020-11-26T05:45:54Z,Run,9658.1,2904,3235,119.2,"[-26.087065, 27.955469]",35924592894.tcx
461,4378072224,Morning run,2020-11-23T05:52:41Z,Run,2100.0,593,593,0,[],
462,4358567087,Morning run,2020-11-19T05:41:00Z,Run,10200.0,3102,3102,0,[],
463,4344673963,Morning Run,2020-11-16T05:58:42Z,Run,9987.1,3040,3243,122.1,"[-26.087348, 27.955457]",35700264226.tcx
464,4327711650,Afternoon Run,2020-11-12T17:36:27Z,Run,7521.5,2275,2347,89.3,"[-26.086869, 27.955535]",35630349758.tcx
465,4320605748,Morning Run,2020-11-11T06:49:10Z,Run,4813.6,1405,1657,60.3,"[-26.087176, 27.955457]",35597680973.tcx
466,4311104596,Morning Run,2020-11-09T05:57:32Z,Run,5100.0,1519,1519,0,[],
467,4311078234,Afternoon Run,2020-11-04T16:37:15Z,Run,9651.6,2876,3850,142.0,"[-26.060622, 27.973752]",35476978321.tcx
468,4278711496,Morning run ,2020-11-03T05:16:01Z,Run,5264.8,1578,1594,66.8,"[-26.087146, 27.955529]",5630F8C6-E232-4A18-BC48-B174CA542801-activity.fit
469,4276483199,Evening Run,2020-11-02T18:05:29Z,Run,3826.7,1090,1444,50.1,"[-26.08749, 27.955428]",35435370907.tcx
470,4257068706,Morning Run,2020-10-29T05:37:24Z,Run,9424.5,2925,3314,125.6,"[-26.087149, 27.955515]",35330829290.tcx
471,4244554405,Morning Run,2020-10-26T05:37:51Z,Run,2890.0,890,1348,51.7,"[-26.087321, 27.955423]",35250197151.tcx
472,4231433512,Morning Run,2020-10-23T05:41:59Z,Run,16287.6,5131,5183,306.6,"[-26.051354, 28.008232]",35194661689.tcx
473,4222945592,Morning Run,2020-10-21T05:52:43Z,Run,9220.2,2810,3711,109.4,"[-26.036584, 27.988291]",35153339149.tcx
474,4220541714,Afternoon Run,2020-10-20T17:30:01Z,Run,5278.7,1556,1968,70.5,"[-26.036598, 27.988343]",35120026792.tcx
475,4209445350,Morning Run,2020-10-18T06:24:46Z,Run,21111.2,6455,7326,286.4,"[-26.087625, 27.955374]",35055173930.tcx
476,4196764089,Morning Run,2020-10-15T06:06:34Z,Run,5406.7,1567,1703,64.8,"[-26.087274, 27.955437]",34996834915.tcx
477,4194405141,Afternoon Run,2020-10-14T17:34:31Z,Run,5019.8,1481,1491,60.0,"[-26.087246, 27.955506]",34998888242.tcx
478,4189884438,Afternoon Run,2020-10-13T16:45:28Z,Run,8103.2,2373,2686,111.7,"[-26.087337, 27.955379]",34972144544.tcx
479,4183806456,Morning Run,2020-10-12T05:57:41Z,Run,6458.1,1913,2076,79.6,"[-26.087209, 27.955444]",34916818922.tcx
